,date,flyer,title,body,url
869,Sab 10.10.2020,Cara a cara.,"Cecilia Todesca: ""La brecha en el dólar no se soluciona con un cambio brutal de timón""",,https://www.clarin.com/politica/cecilia-todesca-brecha-dolar-soluciona-cambio-brutal-timon-_0_pvj6DD6yp.html
870,Sab 10.10.2020,Foco Económico.,¿Por qué Martín Guzmán se niega a desdoblar el mercado del dólar?,,https://www.clarin.com/economia/-martin-guzman-niega-desdoblar-mercado-dolar-_0_xhP53K70d.html
871,Sab 10.10.2020,Coronavirus en la Argentina.,El Gobierno todavía no decide si vuelven los vuelos de cabotaje,,https://www.clarin.com/economia/gobierno-todavia-decide-vuelven-vuelos-cabotaje_0__w7ShxSSb.html
872,Sab 10.10.2020,Innovación biotecnológica.,Trigo HB4: agricultores extranjeros celebraron la aprobación argentina,,https://www.clarin.com/rural/trigo-hb4-agricultores-extranjeros-celebraron-aprobacion-argentina_0_IAILuV3Q9.html
873,Sab 10.10.2020,En foco.,"Lo que realmente dijo Kristalina Georgieva, la jefa del FMI, sobre la exigencia de más ajuste a la Argentina",,https://www.clarin.com/economia/realmente-dijo-kristalina-georgieva-jefa-fmi-exigencia-ajuste-argentina_0_rDNhdDsks.html
874,Sab 10.10.2020,Semilla tolerante a sequía.,"Trigo HB4: destacan la ""invención científica"" pero advierten un ""riesgo económico extraordinario""",,https://www.clarin.com/rural/trigo-hb4-destacan-invencion-cientifica-advierten-riesgo-economico-extraordinario-_0_xBv7Ttyli.html
875,Sab 10.10.2020,Dinero electrónico.,"Pagos móviles: bancos, tarjetas y fintech desafían a Mercado Libre",,https://www.clarin.com/economia/pagos-moviles-bancos-tarjetas-fintech-desafian-mercado-libre_0_ZmAU1iiTE.html
876,Sab 10.10.2020,Cambio de paradigma.,Aumenta la cantidad de oficinas premium vacías sin alquilar,,https://www.clarin.com/economia/sigue-aumento-cantidad-oficinas-premium-alquiler_0_QZh9mM7GK.html
877,Sab 10.10.2020,Estadísticas oficiales.,"Por la pandemia, el 40% del personal doméstico porteño perdió el empleo",,https://www.clarin.com/economia/pandemia-40-personal-domestico-porteno-perdio-empleo_0_RgOS35jpq.html
878,Sab 10.10.2020,Tras la aprobación del Congreso.,Ley de Conocimiento: prometen que entrará en vigencia este año,,https://www.clarin.com/economia/ley-conocimiento-prometen-entrara-vigencia-ano_0_POw_zbJaN.html
879,Vie 09.10.2020,Relevamiento de expectativas macroeconómicas.,"Las consultoras estiman una inflación del 2,9% para septiembre y 36,9% para el año",,https://www.clarin.com/economia/consultoras-estiman-inflacion-2-9-septiembre-36-9-ano_0_zrcDoWBpu.html
880,Vie 09.10.2020,Negociaciones con el Fondo Monetario.,La misión del FMI se reunió con la oposición; hoy sigue con economistas,,https://www.clarin.com/economia/mision-fmi-reunio-oposicion-hoy-sigue-economistas_0_w-pWrX1AO.html
881,Vie 09.10.2020,Mercado cambiario.,"El dólar blue sin techo, llegó a $ 167 y el Banco Central perdió otros US$ 84 millones",,https://www.clarin.com/economia/dolar-blue-techo-llego-167-banco-central-perdio-us-84-millones_0_a-udF4S4s.html
882,Vie 09.10.2020,Mercados.,"Tras el informe del USDA, el valor de la soja pegó un salto en Chicago y alcanzó el máximo desde marzo de 2018",,https://www.clarin.com/rural/informe-usda-valor-soja-pego-salto-chicago-alcanzo-maximo-marzo-2018_0_y3LBxm9VT.html
883,Vie 09.10.2020,Informe de inmobiliarias.,Alquileres comerciales: creció un poco la demanda en septiembre pero sigue alta la morosidad,,https://www.clarin.com/economia/alquileres-comerciales-crecio-demanda-septiembre-sigue-alta-morosidad_0_Rgq-u6YkP.html
884,Vie 09.10.2020,Vicentin.,Desde Vicentin afirman que la denuncia penal de los bancos no tiene sustento,,https://www.clarin.com/rural/vicentin-afirman-denuncia-penal-bancos-sustento_0_IHHVKqnLw.html
885,Vie 09.10.2020,El impacto de la crisis.,"El Banco Mundial advirtió que la economía argentina caerá 12,3% en 2020",,https://www.clarin.com/economia/banco-mundial-advirtio-economia-argentina-caera-12-3-2020_0_12Q69LMRA.html
886,Vie 09.10.2020,Banco Mundial.,Pronostican una fuerte caída de la economía Argentina este año,,https://www.clarin.com/economia/pronostican-fuerte-caida-economia-argentina-ano_0_gBL_fLN_p.html
887,Vie 09.10.2020,Mercado cambiario.,Por el cepo reforzado la compra de dólar ahorro se derrumbó 75% en octubre,,https://www.clarin.com/economia/cepo-reforzado-compra-dolar-ahorro-derrumbo-75-octubre_0_RDpAKEljA.html
888,Vie 09.10.2020,Negociación.,Se complica la deuda de las empresas: menos de 50% de los acreedores aceptó la oferta del Banco Hipotecario,,https://www.clarin.com/economia/complica-deuda-empresas-50-acreedores-acepto-oferta-banco-hipotecario_0_MVUzxTegk.html
889,Vie 09.10.2020,Misión técnica.,El FMI se reunió con las cerealeras y hablaron sobre cómo mejorar el clima de negocios,,https://www.clarin.com/economia/fmi-reunio-cerealeras-hablaron-mejorar-clima-negocios_0_hx9HJNboC.html
890,Vie 09.10.2020,Mercado cambiario.,El dólar blue no encuentra techo: subió 9 pesos en el día y llegó a  a $ 167,,https://www.clarin.com/economia/dolar-blue-encuentra-techo-sube-162-apertura-operaciones_0_7fFbaojT_.html
891,Vie 09.10.2020,Emisión monetaria.,Los intereses de Leliqs y pases le costaron al Banco Central $ 500.000 millones en lo que va del año,,https://www.clarin.com/economia/banco-central-pago-500-000-millones-intereses-leliqs-pases-va-ano_0_XuAyUWlwQ.html
892,Vie 09.10.2020,Críticas.,"Martín Redrado: ""El Gobierno tiene el plan V V, que quiere decir Vamos Viendo""",,https://www.clarin.com/economia/martin-redrado-gobierno-plan-v-v-decir-vamos-viendo-_0_BXASp9pBs.html
893,Vie 09.10.2020,Todos los precios.,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este viernes 09 de octubre,,https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-viernes-09-octubre_0_fWK-eg7jOq.html
894,Vie 09.10.2020,Divisas del campo.,"Basterra: ""El agro liquidó 554 millones de dólares en los últimos dos días""",,https://www.clarin.com/rural/basterra-agro-liquido-554-millones-dolares-ultimos-dias-_0_p2NydVS-M.html
895,Vie 09.10.2020,Divisa Internacional.,Dólar blue hoy: a cuánto cotiza este viernes 09 de octubre,,https://www.clarin.com/economia/dolar-blue-hoy-cotiza-viernes-09-octubre_0_R63gEApWR.html
896,Vie 09.10.2020,Turismo.,"Plan ""Previaje"": en el primer día se inscribieron 20 mil empresas",,https://www.clarin.com/economia/plan-previaje-primer-dia-inscribieron-20-mil-empresas_0_eSFR8z2fV.html
897,Jue 08.10.2020,Empresas.,"Ejecutivos de Oracle visitaron las oficinas del Grupo Clarín: lo último en tecnología, entre los temas tratados",,https://www.clarin.com/economia/tecnologia/ejecutivos-oracle-visitaron-oficinas-grupo-clarin-ultimo-tecnologia-temas-tratados_0_gYOf4n7Hc.html
898,Jue 08.10.2020,Medidas cambiarias.,El Banco Central subió las tasas y flexibilizó el acceso de dólares para las empresas,,https://www.clarin.com/economia/banco-central-subio-tasas-flexibilizo-acceso-dolares-empresas_0_9-Blzllgt.html
899,Jue 08.10.2020,Renegociación con el Fondo.,"El FMI se reunió con Guzmán y  preguntó por subsidios, tarifas y Vaca Muerta",,https://www.clarin.com/economia/fmi-reunion-guzman-pregunto-subsidios-tarifas-vaca-muerta_0_ldEqhU1AK.html
900,Jue 08.10.2020,Mercado cambiario.,Dólar: las cerealeras liquidaron US$ 100 millones pero igual el Banco Central volvió a perder reservas,,https://www.clarin.com/economia/dolar-cerealeras-liquidaron-us-100-millones-igual-banco-central-volvio-perder-reservas_0_nr-ro0uZDh.html
901,Jue 08.10.2020,Transacción en medio de la crisis.,Cambios en el mercado de seguros de retiro: Orígenes le compró el negocio a Met Life,,https://www.clarin.com/economia/cambios-mercado-seguros-retiro-origenes-compro-negocio-met-life_0_46qnMXQJy.html
902,Jue 08.10.2020,Renegociación con el Fondo.,La UIA le planteó al FMI la necesidad de una hoja de ruta más clara para dar certidumbre,,https://www.clarin.com/economia/uia-planteo-fmi-necesidad-exportar-generar-dolares_0_eKskkeXiv.html
903,Jue 08.10.2020,Mercados financieros.,"Con el dólar blue a $ 158, la brecha cambiaria llega a 105% y es la más alta de los últimos 31 años",,https://www.clarin.com/economia/dolar-blue-155-brecha-cambiaria-llega-100-alta-ultimos-31-anos_0_EOSWu5FGD.html
904,Jue 08.10.2020,Postpandemia.,Lanzan el programa previaje: cómo es el sistema que devuelve 50% de lo gastado en turismo,,https://www.clarin.com/economia/lanzan-programa-previaje-sistema-devuelve-50-gastado-turismo_0_BHi_TD9Gn.html
905,Jue 08.10.2020,Más subsidios.,Mercado energético en crisis: cae la producción de gas y petróleo y crece la deuda de las eléctricas con Cammesa,,https://www.clarin.com/economia/mercado-energetico-crisis-cae-produccion-gas-petroleo-crece-deuda-electricas-cammesa_0_DJ1leNsk3.html
906,Jue 08.10.2020,Mercado aerocomercial.,"La ""low cost"" JetSmart hará vuelos especiales a Chile",,https://www.clarin.com/economia/low-cost-jetsmart-hara-vuelos-especiales-chile_0_5s_rSXvNy.html
907,Jue 08.10.2020,El destino del gigante agroindustrial.,Vicentin: sus acreedores del exterior iniciaron una querella por el posible delito de estafa,,https://www.clarin.com/economia/vicentin-acreedores-exterior-iniciaron-querella-posible-delito-estafa_0_5c0C9HQwh.html
908,Jue 08.10.2020,Mercado aerocomercial.,El Gobierno confirma que Aeroparque volverá a tener vuelos regionales y Gol pica en punta,,https://www.clarin.com/economia/gobierno-confirma-aeroparque-volvera-tener-vuelos-regionales-gol-pica-punta_0_HMg4rw_3D.html
909,Jue 08.10.2020,Exportación de servicios.,Economía del Conocimiento: claves de la nueva ley que aprobó el Congreso,,https://www.clarin.com/economia/economia-conocimiento-claves-nueva-ley-aprobo-congreso_0_OojbjbQ6r.html
910,Jue 08.10.2020,Todos los precios.,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este jueves 08 de octubre,,https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-jueves-08-octubre_0_wSSCNKOCm.html
911,Jue 08.10.2020,La cadena porcina.,Vuelan las exportaciones de cerdo y crecen 70% en lo que va de 2020,,https://www.clarin.com/rural/exportaciones-carne-cerdo-aceleran-crecieron-70-2020_0_mC6WwaIAL.html
912,Jue 08.10.2020,Informe.,La agroindustria genera uno de cada cinco empleos privados en la Argentina,,https://www.clarin.com/rural/agroindustria-genera-empleos-privados-argentina_0_iyNgzjCR_.html
913,Jue 08.10.2020,Divisa Internacional.,Dólar blue hoy: a cuánto cotiza este jueves 08 de octubre,,https://www.clarin.com/economia/dolar-blue-hoy-cotiza-jueves-08-octubre_0_XP6O6N0l_U.html
914,Jue 08.10.2020,La deuda en dólares de las empresas.,El Banco Hipotecario tratará hoy de cerrar el canje de su deuda,,https://www.clarin.com/economia/banco-hipotecario-tratara-hoy-cerrar-canje-deuda_0_hdcUbIqdF.html
915,Jue 08.10.2020,Impuestos.,Impuesto a las Ganancias: hoy pagan un millón de trabajadores más que hace 5 años,,https://www.clarin.com/economia/duplico-5-anos-numero-trabajadores-alcanzados-ganancias_0_aMAO1EBiD.html
916,Mie 07.10.2020,Crisis económica: datos de septiembre.,"El ajuste que más se siente: caen 3,1% las ventas de los alimentos más básicos",,https://www.clarin.com/economia/ajuste-siente-caen-3-1-ventas-alimentos-basicos_0_-Y2bVjU-r.html
917,Mie 07.10.2020,Renegociación con el Fondo.,Cepo al dólar: la misión del FMI se reunió con el Banco Central,,https://www.clarin.com/economia/cepo-dolar-mision-fmi-reunio-banco-central_0_A0KKE8skh.html
918,Mie 07.10.2020,Biotecnología de exportación.,"El gobierno aprobó el trigo resistente  a sequía, un desarrollo argentino",,https://www.clarin.com/rural/gobierno-aprobo-trigo-resistente-sequia-desarrollo-argentino_0_gMXYm5bOQ.html
919,Mie 07.10.2020,Interna en el campo.,"Pese a las críticas, finalmente CRA continuará en el Consejo Agroindustrial",,https://www.clarin.com/rural/pese-criticas-finalmente-cra-continuara-consejo-agroindustrial_0_9P0Io4R8E.html
920,Mie 07.10.2020,Emergencia social.,IFE 4: el Gobierno dilata el anuncio y bajan las chances de que haya un nuevo pago para todos los beneficiarios,,https://www.clarin.com/economia/ife-4-gobierno-dilata-anuncio-bajan-chances-nuevo-pago-beneficiarios_0_E_IPlap4uh.html
921,Mie 07.10.2020,Mercado convulsionado.,Los precios de los alquileres subieron 27% desde que se promovió la nueva ley que regula los contratos,,https://www.clarin.com/economia/recursos-humanos/precios-alquileres-subieron-27-promovio-nueva-ley-regula-contratos_0_mKNxdfN-o.html
922,Mie 07.10.2020,Los números de la economía.,"La actividad industrial cayó 7,1% y la construcción se desplomó 17,7% en agosto",,https://www.clarin.com/economia/actividad-industrial-cayo-7-1-construccion-desplomo-17-7-agosto_0_xAL9-k1UJ.html
923,Mie 07.10.2020,Mercados.,"Volvió a subir el precio de la soja en Chicago y cerró a 385 dólares, el valor máximo desde 2018",,https://www.clarin.com/rural/volvio-subir-precio-soja-chicago-cerro-385-dolares-valor-maximo-2018_0_V91sgSPYx.html
924,Mie 07.10.2020,Córdoba.,Los biocombustibles están en terapia intensiva y Schiaretti los quiere rescatar,,https://www.clarin.com/rural/biocombustibles-terapia-intensiva-schiaretti-quiere-rescatar_0_478m0MlOe.html
925,Mie 07.10.2020,Super cepo.,Dólar hoy: las cerealeras liquidaron US$ 65 millones y el Banco Central logró cerrar el día con saldo favorable,,https://www.clarin.com/economia/dolar-blue-sube-peso-cotiza-153-agrodolares-vista_0_Z0u9WKDEp.html
926,Mie 07.10.2020,Inusual fallo.,"Jubilados: por decisión judicial, la Anses deberá abonar más intereses si demora el pago de las sentencias firmes",,https://www.clarin.com/economia/jubilados-decision-judicial-anses-debera-abonar-intereses-demora-pago-sentencias-firmes_0_z_cwULwMO.html
927,Mie 07.10.2020,Crisis cambiaria.,Al Gobierno le quedan pocas opciones: un salto controlado del dólar o desdoblar,,https://www.clarin.com/economia/gobierno-quedan-pocas-opciones-salto-controlado-dolar-desdoblar_0_NTAA9aOba.html
928,Mie 07.10.2020,Crisis económica.,"Por la caída del poder adquisitivo, se espera una mayor conversión de autos a GNC",,https://www.clarin.com/economia/caida-poder-adquisitivo-espera-mayor-conversion-autos-gnc_0_dvJ6H3EiI.html
929,Mie 07.10.2020,Lejos de la mínima.,La canasta básica de los jubilados ya vale $ 49.614,,https://www.clarin.com/economia/canasta-basica-jubilados-vale-49-614_0_kbEee6h7z.html
930,Mie 07.10.2020,Interna del campo.,Desde el Consejo Agroindustrial piden bajar la presión impositiva  para incentivar a los productores a que produzcan más,,https://www.clarin.com/rural/consejo-agroindustrial-piden-bajar-presion-impositiva-incentivar-productores-produzcan_0_upX1KxxuJ.html
931,Mie 07.10.2020,Programa ATP.,Ayuda para el pago de salarios de septiembre: cómo acceder a los créditos a tasa subsidiada,,https://www.clarin.com/economia/ayuda-pago-salarios-septiembre-acceder-creditos-tasa-subsidiada_0_K5qVXYJcZ.html
932,Mie 07.10.2020,Todos los precios.,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este miércoles 07 de octubre,,https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-miercoles-07-octubre_0_hnyOWMjYH.html
933,Mie 07.10.2020,Interna en el campo.,Una entidad del agro define hoy su continuidad en el Consejo Agroindustrial,,https://www.clarin.com/rural/entidad-agro-define-hoy-continuidad-consejo-agroindustrial_0_JWxzd8YYC.html
934,Mie 07.10.2020,Divisa Internacional.,Dólar blue hoy: a cuánto cotiza este miércoles 07 de octubre,,https://www.clarin.com/economia/dolar-blue-hoy-cotiza-miercoles-07-octubre_0_9XHYNuLWK.html
935,Mie 07.10.2020,Con espacios verdes y terrazas.,"Pese a la crisis, el arquitecto Norman Foster arrancó la construcción de un mega edificio de oficinas",,https://www.clarin.com/economia/pese-crisis-arquitecto-norman-foster-arranco-construccion-mega-edificio-oficinas_0_c7G_dLa2n.html
936,Mie 07.10.2020,Mercado aéreo.,Las aerolíneas low cost festejan la marcha atrás del Gobierno sobre el cierre de El Palomar,,https://www.clarin.com/economia/low-cost-celebraron-decision-cerrar-palomar_0_9kqOlSZF2.html
937,Mie 07.10.2020,Relevamiento.,Una familia porteña de clase media necesitó en septiembre $3.517 por día para afrontar sus gastos,,https://www.clarin.com/economia/familia-portena-clase-media-necesito-septiembre-3-517-dia-afrontar-gastos_0__tDkcuRD6.html
938,Mie 07.10.2020,Impacto en las góndolas.,El Gobierno autorizó incrementos en los valores de Precios Máximos: cuáles son las variaciones,,https://www.clarin.com/economia/gobierno-autorizo-incrementos-valores-precios-maximos-variaciones_0_eof3VTVyN.html
939,Mar 06.10.2020,Actividad.,¿Empieza a moverse la construcción?: los despachos de cemento crecen más del 10% en septiembre,,https://www.clarin.com/economia/despachos-cemento-crecieron-10-septiembre_0_Oeoay1YGA.html
940,Mar 06.10.2020,La crisis social.,La pelea por el IFE 4: Alberto Fernández decide entre internas y reclamos,,https://www.clarin.com/economia/pelea-ife-4-alberto-fernandez-decide-internas-reclamos_0_qarqyfFQ3.html
941,Mar 06.10.2020,Foco Económico.,Dólar: todavía se discute cómo y cuándo será la devaluación,,https://www.clarin.com/economia/dolar-todavia-discute-devaluacion_0_srJlfeyjr.html
